,EVENT_DATE,EVENT_TYPE,ADMIN1,FATALITIES
4681,2014-03-28,Battle-No change of territory,Mombasa,2
4682,2016-03-28,Riots/Protests,Samburu,0
4683,2016-03-28,Riots/Protests,Nyandarua,0
4684,1998-04-28,Violence against civilians,Nakuru,0
4685,1998-04-28,Violence against civilians,Nakuru,0
4686,2011-04-28,Riots/Protests,West Pokot,0
4687,2013-04-28,Violence against civilians,Bungoma,1
4688,2013-04-28,Violence against civilians,Bungoma,0
4689,2013-04-28,Violence against civilians,Busia,1
4690,2013-04-28,Battle-No change of territory,Mombasa,0
4691,2014-04-28,Battle-No change of territory,Nyandarua,0
4692,2015-04-28,Riots/Protests,Mombasa,0
4693,2001-05-28,Battle-No change of territory,Tana River,7
4694,2012-05-28,Remote violence,Nairobi,1
4695,2014-05-28,Violence against civilians,Wajir,12
4696,2015-05-28,Riots/Protests,Nakuru,0
4697,2002-06-28,Riots/Protests,Garissa,0
4698,2002-06-28,Riots/Protests,Kisumu,0
4699,2002-06-28,Violence against civilians,Garissa,0
4700,2002-06-28,Battle-No change of territory,Kiambu,1
4701,2003-06-28,Riots/Protests,Vihiga,2
4702,2010-06-28,Riots/Protests,Kisumu,0
4703,2010-06-28,Violence against civilians,Kajiado,2
4704,2012-06-28,Riots/Protests,Nairobi,0
4705,2013-06-28,Violence against civilians,Mandera,4
4706,2014-06-28,Riots/Protests,Kisumu,0
4707,2015-06-28,Riots/Protests,Tharaka-Nithi,0
4708,1999-07-28,Violence against civilians,Isiolo,0
4709,2003-07-28,Riots/Protests,Narok,0
4710,2003-07-28,Riots/Protests,Bungoma,0
4711,2006-07-28,Riots/Protests,Machakos,0
4712,2013-07-28,Battle-No change of territory,Nakuru,7
4713,2014-07-28,Riots/Protests,Kitui,0
4714,2015-07-28,Violence against civilians,Isiolo,0
4715,2016-07-28,Battle-No change of territory,Mandera,6
4716,2002-08-28,Violence against civilians,Nairobi,1
4717,2002-08-28,Riots/Protests,Nairobi,0
4718,2012-08-28,Battle-No change of territory,Mombasa,3
4719,2012-08-28,Battle-No change of territory,Mombasa,1
4720,2012-08-28,Riots/Protests,Mombasa,0
4721,2012-08-28,Riots/Protests,Mombasa,0
4722,2012-08-28,Riots/Protests,Mombasa,0
4723,2012-08-28,Riots/Protests,Mombasa,1
4724,2014-08-28,Violence against civilians,Kajiado,0
4725,1999-09-28,Violence against civilians,Baringo,0
4726,2002-09-28,Battle-No change of territory,Homa Bay,0
4727,2004-09-28,Violence against civilians,Nakuru,0
4728,2010-09-28,Riots/Protests,Samburu,0
4729,2012-09-28,Remote violence,Machakos,0
4730,2012-09-28,Battle-No change of territory,Kwale,4
4731,2014-09-28,Riots/Protests,Uasin Gishu,0
4732,1999-10-28,Violence against civilians,Marsabit,0
4733,1999-10-28,Battle-No change of territory,Marsabit,3
4734,1999-10-28,Battle-No change of territory,Marsabit,0
4735,2000-10-28,Violence against civilians,Turkana,4
4736,2000-10-28,Battle-No change of territory,Turkana,1
4737,2002-10-28,Riots/Protests,Uasin Gishu,0
4738,2009-10-28,Riots/Protests,Isiolo,0
4739,2009-10-28,Riots/Protests,Isiolo,0
4740,2009-10-28,Battle-No change of territory,Kirinyaga,0
4741,2010-10-28,Riots/Protests,Homa Bay,0
4742,2011-10-28,Riots/Protests,Nairobi,0
4743,2011-10-28,Remote violence,Garissa,0
4744,2011-10-28,Battle-No change of territory,Mandera,0
4745,2012-10-28,Battle-No change of territory,Mombasa,2
4746,2013-10-28,Riots/Protests,Kitui,0
4747,2013-10-28,Riots/Protests,Nakuru,0
4748,2013-10-28,Riots/Protests,Nyeri,0
4749,2014-10-28,Riots/Protests,West Pokot,0
4750,2014-10-28,Riots/Protests,Trans Nzoia,0
4751,2014-10-28,Violence against civilians,Embu,1
4752,2014-10-28,Violence against civilians,Nyandarua,1
4753,2014-10-28,Battle-No change of territory,Turkana,5
4754,2014-10-28,Riots/Protests,Lamu,0
4755,2015-10-28,Riots/Protests,Nairobi,0
4756,2015-10-28,Riots/Protests,Meru,0
4757,2002-11-28,Remote violence,Mombasa,0
4758,2002-11-28,Violence against civilians,Kilifi,13
4759,2007-11-28,Violence against civilians,Nakuru,0
4760,2007-11-28,Violence against civilians,Muranga,3
4761,2007-11-28,Violence against civilians,Nakuru,2
4762,2013-11-28,Riots/Protests,Trans Nzoia,0
4763,2015-11-28,Riots/Protests,Mombasa,0
4764,2016-11-28,Riots/Protests,Isiolo,0
4765,2016-11-28,Riots/Protests,Nandi,0
4766,1997-12-28,Violence against civilians,Nakuru,4
4767,1997-12-28,Battle-No change of territory,Kisumu,3
4768,2000-12-28,Strategic development,West Pokot,0
4769,2004-12-28,Riots/Protests,Trans Nzoia,0
4770,2006-12-28,Violence against civilians,Turkana,11
4771,2007-12-28,Riots/Protests,Nakuru,0
4772,2007-12-28,Riots/Protests,Nakuru,0
4773,2007-12-28,Riots/Protests,Nakuru,0
4774,2007-12-28,Riots/Protests,Nakuru,0
4775,2007-12-28,Violence against civilians,Nairobi,0
4776,2007-12-28,Battle-No change of territory,Nyeri,0
4777,2007-12-28,Riots/Protests,Nairobi,0
4778,2007-12-28,Riots/Protests,Uasin Gishu,0
4779,2007-12-28,Riots/Protests,Kisumu,0
4780,2009-12-28,Battle-No change of territory,Kajiado,0
4781,2010-12-28,Violence against civilians,Kiambu,2
4782,2010-12-28,Riots/Protests,Nairobi,0
4783,2010-12-28,Battle-No change of territory,Samburu,1
4784,2014-12-28,Violence against civilians,Kisumu,1
4785,2014-12-28,Riots/Protests,Muranga,0
4786,2015-12-28,Riots/Protests,Mandera,0
4787,2015-12-28,Remote violence,Mandera,3
4788,2015-12-28,Riots/Protests,Mombasa,0
4789,2016-12-28,Violence against civilians,Narok,1
4790,2007-01-29,Riots/Protests,Nairobi,0
4791,2007-01-29,Riots/Protests,Bungoma,0
4792,2007-01-29,Riots/Protests,Kericho,0
4793,2007-01-29,Riots/Protests,Kericho,0
4794,2007-01-29,Riots/Protests,Nairobi,0
4795,2007-01-29,Riots/Protests,Migori,2
4796,2007-01-29,Battle-No change of territory,Bungoma,7
4797,2008-01-29,Violence against civilians,Uasin Gishu,1
4798,2008-01-29,Violence against civilians,Uasin Gishu,1
4799,2008-01-29,Violence against civilians,Uasin Gishu,0
4800,2008-01-29,Riots/Protests,Uasin Gishu,1
4801,2011-01-29,Violence against civilians,Tana River,1
4802,2012-01-29,Battle-No change of territory,Marsabit,2
4803,2012-01-29,Battle-No change of territory,Mombasa,0
4804,2014-01-29,Riots/Protests,Muranga,0
4805,2014-01-29,Violence against civilians,Nakuru,0
4806,2015-01-29,Riots/Protests,Wajir,0
4807,2015-01-29,Riots/Protests,Narok,0
4808,2000-02-29,Battle-No change of territory,Tana River,1
4809,2004-02-29,Battle-No change of territory,Nairobi,0
4810,2008-02-29,Violence against civilians,Laikipia,1
4811,2012-02-29,Battle-No change of territory,Kilifi,0
4812,2016-02-29,Battle-No change of territory,Nairobi,1
4813,2000-03-29,Strategic development,Uasin Gishu,0
4814,2000-03-29,Battle-No change of territory,Wajir,0
4815,2000-03-29,Violence against civilians,Wajir,4
4816,2000-03-29,Violence against civilians,Mandera,2
4817,2001-03-29,Violence against civilians,Nairobi,3
4818,2002-03-29,Battle-No change of territory,Turkana,0
4819,2009-03-29,Riots/Protests,Nairobi,0
4820,2011-03-29,Riots/Protests,Lamu,0
4821,2016-03-29,Riots/Protests,Embu,0
4822,2016-03-29,Violence against civilians,Tharaka-Nithi,1
4823,2000-04-29,Violence against civilians,Turkana,5
4824,2008-04-29,Riots/Protests,Nairobi,0
4825,2008-04-29,Riots/Protests,Nairobi,0
4826,2012-04-29,Violence against civilians,Nairobi,2
4827,2013-04-29,Violence against civilians,Turkana,4
4828,2014-04-29,Riots/Protests,Embu,0
4829,2014-04-29,Battle-No change of territory,Meru,1
4830,2002-05-29,Riots/Protests,Meru,2
4831,2005-05-29,Violence against civilians,West Pokot,0
4832,2008-05-29,Battle-No change of territory,Garissa,4
4833,2008-05-29,Riots/Protests,Nairobi,0
4834,2010-05-29,Battle-No change of territory,Turkana,0
4835,2012-05-29,Battle-No change of territory,Garissa,0
4836,2016-05-29,Strategic development,Wajir,0
4837,2016-05-29,Violence against civilians,Kwale,3
4838,2002-06-29,Violence against civilians,Nairobi,0
4839,2011-06-29,Riots/Protests,Lamu,0
4840,2011-06-29,Violence against civilians,Nairobi,0
4841,2012-06-29,Violence against civilians,Garissa,1
4842,2012-06-29,Violence against civilians,Garissa,1
4843,2012-06-29,Violence against civilians,Garissa,1
4844,2012-06-29,Battle-No change of territory,Mandera,0
4845,2012-06-29,Battle-No change of territory,Mandera,0
4846,2016-06-29,Battle-No change of territory,Lamu,4
4847,1998-07-29,Riots/Protests,Nairobi,0
4848,1998-07-29,Riots/Protests,Nairobi,0
4849,1999-07-29,Battle-No change of territory,Isiolo,0
4850,2001-07-29,Battle-No change of territory,Narok,3
4851,2003-07-29,Riots/Protests,Kiambu,0
4852,2003-07-29,Riots/Protests,Nyeri,0
4853,2003-07-29,Riots/Protests,Muranga,0
4854,2006-07-29,Violence against civilians,Turkana,1
4855,2006-07-29,Battle-No change of territory,West Pokot,1
4856,2008-07-29,Battle-No change of territory,Turkana,74
4857,2010-07-29,Battle-No change of territory,Samburu,5
4858,2012-07-29,Violence against civilians,Mandera,1
4859,2015-07-29,Battle-No change of territory,Lamu,3
4860,2004-08-29,Riots/Protests,Nairobi,0
4861,2004-08-29,Riots/Protests,Nairobi,2
4862,2006-08-29,Battle-No change of territory,Laikipia,7
4863,2008-08-29,Violence against civilians,Turkana,8
4864,2012-08-29,Battle-No change of territory,Mombasa,1
4865,2012-08-29,Riots/Protests,Mombasa,0
4866,2013-08-29,Battle-No change of territory,Marsabit,2
4867,1999-09-29,Battle-No change of territory,Baringo,0
4868,2001-09-29,Strategic development,Kiambu,0
4869,2003-09-29,Battle-No change of territory,Uasin Gishu,0
4870,2004-09-29,Violence against civilians,Nakuru,0
4871,2004-09-29,Violence against civilians,Nakuru,0
4872,2014-09-29,Riots/Protests,Kiambu,0
4873,2014-09-29,Riots/Protests,Kiambu,0
4874,2016-09-29,Riots/Protests,Nakuru,0
4875,1997-10-29,Strategic development,Nairobi,0
4876,2003-10-29,Violence against civilians,Migori,0
4877,2003-10-29,Violence against civilians,Migori,0
4878,2003-10-29,Riots/Protests,Uasin Gishu,0
4879,2005-10-29,Riots/Protests,Kisumu,0
4880,2005-10-29,Violence against civilians,Kisumu,3
4881,2012-10-29,Violence against civilians,Kisumu,0
4882,2012-10-29,Riots/Protests,Kisumu,4
4883,2014-10-29,Battle-No change of territory,Turkana,4
4884,2014-10-29,Riots/Protests,Lamu,0
4885,1997-11-29,Riots/Protests,Nakuru,0
4886,1997-11-29,Riots/Protests,Kisumu,0
4887,1997-11-29,Riots/Protests,Nakuru,0
4888,1997-11-29,Riots/Protests,Meru,0
4889,1997-11-29,Riots/Protests,Nyeri,0
4890,1997-11-29,Riots/Protests,Nairobi,0
4891,1997-11-29,Riots/Protests,Embu,0
4892,1997-11-29,Riots/Protests,Kisii,0
4893,2003-11-29,Strategic development,Nairobi,0
4894,2007-11-29,Violence against civilians,Nakuru,0
4895,2007-11-29,Battle-No change of territory,Nakuru,2
4896,2008-11-29,Violence against civilians,Turkana,0
4897,2008-11-29,Violence against civilians,Turkana,5
4898,2012-11-29,Violence against civilians,Isiolo,2
4899,2012-11-29,Riots/Protests,Nairobi,0
4900,2012-11-29,Battle-No change of territory,Isiolo,0
4901,2013-11-29,Violence against civilians,Marsabit,0
4902,2014-11-29,Battle-No change of territory,Garissa,1
4903,2016-11-29,Remote violence,Mandera,0
4904,1997-12-29,Riots/Protests,Nakuru,3
4905,1997-12-29,Violence against civilians,Siaya,1
4906,2003-12-29,Riots/Protests,Bungoma,0
4907,2007-12-29,Riots/Protests,Migori,3
4908,2007-12-29,Riots/Protests,Bungoma,2
4909,2007-12-29,Riots/Protests,Kiambu,0
4910,2007-12-29,Riots/Protests,Kakamega,2
4911,2007-12-29,Riots/Protests,Kiambu,0
4912,2007-12-29,Riots/Protests,West Pokot,0
4913,2007-12-29,Riots/Protests,Kisii,0
4914,2007-12-29,Riots/Protests,Uasin Gishu,0
4915,2007-12-29,Riots/Protests,Nairobi,0
4916,2007-12-29,Riots/Protests,Trans Nzoia,0
4917,2007-12-29,Riots/Protests,Kisumu,0
4918,2007-12-29,Riots/Protests,Nakuru,0
4919,2007-12-29,Violence against civilians,Mombasa,6
4920,2007-12-29,Violence against civilians,Kwale,11
4921,2007-12-29,Battle-No change of territory,Mombasa,9
4922,2007-12-29,Battle-No change of territory,Nairobi,0
4923,2007-12-29,Riots/Protests,Nairobi,0
4924,2007-12-29,Riots/Protests,Taita Taveta,0
4925,2007-12-29,Riots/Protests,Kajiado,0
4926,2007-12-29,Riots/Protests,Nakuru,7
4927,2007-12-29,Riots/Protests,Busia,3
4928,2007-12-29,Riots/Protests,Kericho,9
4929,2007-12-29,Riots/Protests,Kakamega,2
4930,2007-12-29,Riots/Protests,Mombasa,0
4931,2007-12-29,Riots/Protests,Kilifi,0
4932,2007-12-29,Riots/Protests,Taita Taveta,0
4933,2007-12-29,Riots/Protests,Vihiga,3
4934,2007-12-29,Riots/Protests,Uasin Gishu,24
4935,2007-12-29,Riots/Protests,Narok,0
4936,2007-12-29,Riots/Protests,Nakuru,1
4937,2007-12-29,Riots/Protests,Migori,3
4938,2007-12-29,Riots/Protests,Nairobi,0
4939,2007-12-29,Riots/Protests,Kisii,10
4940,2007-12-29,Riots/Protests,Nairobi,0
4941,2007-12-29,Riots/Protests,Homa Bay,6
4942,2007-12-29,Riots/Protests,Nairobi,40
4943,2007-12-29,Riots/Protests,Kisumu,48
4944,2007-12-29,Battle-No change of territory,Kericho,2
4945,2008-12-29,Battle-No change of territory,Isiolo,0
4946,2009-12-29,Battle-No change of territory,Kajiado,3
4947,2010-12-29,Riots/Protests,Nairobi,0
4948,2011-12-29,Violence against civilians,Garissa,1
4949,2013-12-29,Riots/Protests,Nakuru,0
4950,2013-12-29,Violence against civilians,Kakamega,3
4951,2014-12-29,Riots/Protests,Nyeri,0
4952,2015-12-29,Violence against civilians,Kisumu,4
4953,1999-01-30,Riots/Protests,Nairobi,0
4954,1999-01-30,Riots/Protests,Nairobi,0
4955,1999-01-30,Riots/Protests,Nairobi,0
4956,1999-01-30,Riots/Protests,Nairobi,0
4957,1999-01-30,Riots/Protests,Nairobi,0
4958,1999-01-30,Riots/Protests,Nairobi,0
4959,1999-01-30,Riots/Protests,Nairobi,0
4960,1999-01-30,Riots/Protests,Nairobi,0
4961,1999-01-30,Riots/Protests,Nairobi,0
4962,2001-01-30,Riots/Protests,Nairobi,0
4963,2001-01-30,Violence against civilians,Nairobi,0
4964,2001-01-30,Riots/Protests,Nairobi,0
4965,2001-01-30,Riots/Protests,Nairobi,0
4966,2001-01-30,Riots/Protests,Nairobi,0
4967,2005-01-30,Violence against civilians,Narok,1
4968,2008-01-30,Violence against civilians,Kericho,2
4969,2008-01-30,Violence against civilians,Nyamira,8
4970,2008-01-30,Violence against civilians,Uasin Gishu,0
4971,2008-01-30,Violence against civilians,Kisumu,1
4972,2008-01-30,Battle-No change of territory,Kericho,0
4973,2008-01-30,Riots/Protests,Kisumu,0
4974,2008-01-30,Riots/Protests,Kisii,0
4975,2008-01-30,Battle-No change of territory,Kericho,1
4976,2008-01-30,Riots/Protests,Uasin Gishu,4
4977,2008-01-30,Riots/Protests,Kericho,0
4978,2008-01-30,Battle-No change of territory,Kisumu,1
4979,2008-01-30,Battle-No change of territory,Nyamira,8
4980,2008-01-30,Battle-No change of territory,Kericho,8
4981,2013-01-30,Riots/Protests,Kiambu,0
4982,2013-01-30,Riots/Protests,Garissa,0
4983,2013-01-30,Violence against civilians,Mombasa,0
4984,2013-01-30,Riots/Protests,Kiambu,1
4985,2013-01-30,Battle-No change of territory,Turkana,7
4986,2014-01-30,Battle-No change of territory,Marsabit,9
4987,2000-03-30,Violence against civilians,West Pokot,0
4988,2000-03-30,Battle-No change of territory,West Pokot,2
4989,2002-03-30,Violence against civilians,Turkana,5
4990,2005-03-30,Violence against civilians,Mandera,1
4991,2005-03-30,Battle-No change of territory,Mandera,1
4992,2008-03-30,Riots/Protests,Nairobi,0
4993,2008-03-30,Riots/Protests,Nairobi,0
4994,2011-03-30,Violence against civilians,Uasin Gishu,0
4995,2013-03-30,Riots/Protests,Migori,0
4996,2013-03-30,Riots/Protests,Kisumu,2
4997,2013-03-30,Riots/Protests,Homa Bay,0
4998,2013-03-30,Riots/Protests,Nairobi,3
4999,2013-03-30,Riots/Protests,Migori,0
5000,2013-03-30,Riots/Protests,Migori,0
5001,2013-03-30,Riots/Protests,Nairobi,0
5002,2013-03-30,Riots/Protests,Nairobi,0
5003,2013-03-30,Riots/Protests,Nairobi,0
5004,2013-03-30,Riots/Protests,Nairobi,0
5005,2014-03-30,Remote violence,Nairobi,1
5006,2014-03-30,Riots/Protests,Nairobi,1
5007,2015-03-30,Riots/Protests,Kajiado,0
5008,2015-03-30,Violence against civilians,Meru,3
5009,2016-03-30,Riots/Protests,Nairobi,0
5010,1998-04-30,Riots/Protests,Nairobi,0
5011,1998-04-30,Riots/Protests,Nairobi,0
5012,2000-04-30,Battle-No change of territory,Isiolo,10
5013,2007-04-30,Violence against civilians,Turkana,17
5014,2007-04-30,Riots/Protests,Kilifi,0
5015,2013-04-30,Riots/Protests,Turkana,0
5016,2013-04-30,Violence against civilians,West Pokot,1
5017,2014-04-30,Riots/Protests,Bungoma,0
5018,2014-04-30,Riots/Protests,Kilifi,0
5019,2014-04-30,Violence against civilians,Nairobi,2
5020,2015-04-30,Riots/Protests,Nairobi,0
5021,2005-05-30,Riots/Protests,Kiambu,0
5022,2005-05-30,Violence against civilians,Kiambu,1
5023,2005-05-30,Violence against civilians,Turkana,5
5024,2005-05-30,Violence against civilians,Marsabit,4
5025,2005-05-30,Battle-No change of territory,Marsabit,3
5026,2012-05-30,Remote violence,Wajir,1
5027,1999-06-30,Battle-No change of territory,Garissa,0
5028,2002-06-30,Riots/Protests,Nairobi,0
5029,2003-06-30,Riots/Protests,Nairobi,0
5030,2003-06-30,Strategic development,Nyeri,0
5031,2006-06-30,Riots/Protests,Narok,0
5032,2007-06-30,Remote violence,West Pokot,0
5033,2010-06-30,Riots/Protests,Kisumu,0
5034,2011-06-30,Riots/Protests,Garissa,0
5035,2014-06-30,Violence against civilians,Garissa,1
5036,2014-06-30,Violence against civilians,Kakamega,1
5037,2015-06-30,Riots/Protests,Isiolo,0
5038,2016-06-30,Battle-No change of territory,Lamu,6
5039,2007-07-30,Violence against civilians,Turkana,5
5040,2007-07-30,Battle-No change of territory,Turkana,7
5041,2013-07-30,Violence against civilians,Samburu,0
5042,1999-08-30,Battle-No change of territory,Wajir,0
5043,1999-08-30,Battle-No change of territory,Wajir,0
5044,2000-08-30,Riots/Protests,Nairobi,0
5045,2001-08-30,Battle-No change of territory,Muranga,0
5046,2005-08-30,Riots/Protests,Muranga,0
5047,2007-08-30,Riots/Protests,Nairobi,0
5048,2009-08-30,Violence against civilians,Turkana,1
5049,2009-08-30,Battle-No change of territory,Turkana,7
5050,2012-08-30,Riots/Protests,Mombasa,0
5051,2012-08-30,Riots/Protests,Mombasa,0
5052,2012-08-30,Riots/Protests,Kilifi,0
5053,2012-08-30,Strategic development,Wajir,0
5054,2012-08-30,Strategic development,Mandera,0
5055,2013-08-30,Battle-No change of territory,Marsabit,2
5056,2013-08-30,Riots/Protests,Nairobi,0
5057,2014-08-30,Violence against civilians,Uasin Gishu,2
5058,2015-08-30,Riots/Protests,Migori,1
5059,2015-08-30,Riots/Protests,Migori,1
5060,2016-08-30,Riots/Protests,Kirinyaga,0
5061,2016-08-30,Riots/Protests,Migori,0
5062,2000-09-30,Riots/Protests,Nairobi,0
5063,2004-09-30,Violence against civilians,Nakuru,1
5064,2004-09-30,Violence against civilians,Nakuru,0
5065,2012-09-30,Battle-No change of territory,Garissa,2
5066,2012-09-30,Violence against civilians,Nairobi,1
5067,2012-09-30,Violence against civilians,Nairobi,0
5068,2013-09-30,Riots/Protests,Laikipia,0
5069,2013-09-30,Battle-No change of territory,West Pokot,0
5070,2013-09-30,Battle-No change of territory,West Pokot,0
5071,2014-09-30,Riots/Protests,Nairobi,0
5072,2014-09-30,Violence against civilians,Kisumu,1
5073,2014-09-30,Riots/Protests,Machakos,0
5074,2016-09-30,Riots/Protests,Kwale,0
5075,1997-10-30,Riots/Protests,Uasin Gishu,0
5076,1997-10-30,Violence against civilians,Garissa,3
5077,1999-10-30,Violence against civilians,Isiolo,0
5078,2000-10-30,Violence against civilians,Nakuru,5
5079,2005-10-30,Riots/Protests,Kisumu,0
5080,2005-10-30,Violence against civilians,Kisumu,1
5081,2006-10-30,Battle-No change of territory,Marsabit,1
5082,2009-10-30,Violence against civilians,Uasin Gishu,1
5083,2012-10-30,Violence against civilians,Samburu,13
5084,2012-10-30,Riots/Protests,Kisumu,0
5085,2012-10-30,Battle-No change of territory,Garissa,1
5086,2013-10-30,Riots/Protests,Samburu,1
5087,2015-10-30,Riots/Protests,Meru,1
5088,2000-11-30,Battle-No change of territory,Nairobi,0
5089,2000-11-30,Battle-No change of territory,Wajir,0
5090,2000-11-30,Battle-No change of territory,Nairobi,0
5091,2000-11-30,Violence against civilians,Wajir,12
5092,2004-11-30,Riots/Protests,Nairobi,0
5093,2007-11-30,Riots/Protests,Nakuru,0
5094,2007-11-30,Riots/Protests,Elgeyo-Marakwet,0
5095,2007-11-30,Violence against civilians,Nakuru,0
5096,2007-11-30,Violence against civilians,Mandera,1
5097,2007-11-30,Violence against civilians,Mandera,3
5098,2007-11-30,Battle-No change of territory,Nakuru,0
5099,2007-11-30,Battle-No change of territory,Mandera,1
5100,2012-11-30,Riots/Protests,Nairobi,0
5101,2012-11-30,Riots/Protests,Nairobi,0
5102,2013-11-30,Violence against civilians,West Pokot,1
5103,2013-11-30,Violence against civilians,West Pokot,1
5104,2014-11-30,Violence against civilians,Garissa,0
5105,2014-11-30,Riots/Protests,Siaya,0
5106,2015-11-30,Riots/Protests,Meru,0
5107,2015-11-30,Riots/Protests,Garissa,0
5108,2015-11-30,Riots/Protests,Uasin Gishu,0
5109,2016-11-30,Riots/Protests,Migori,0
5110,2016-11-30,Riots/Protests,Tharaka-Nithi,0
5111,1999-12-30,Violence against civilians,Turkana,7
5112,1999-12-30,Violence against civilians,Turkana,0
5113,1999-12-30,Battle-No change of territory,Turkana,0
5114,2000-12-30,Battle-No change of territory,Kisumu,1
5115,2003-12-30,Strategic development,Nakuru,0
5116,2006-12-30,Riots/Protests,Kilifi,0
5117,2006-12-30,Riots/Protests,Kisumu,40
5118,2006-12-30,Riots/Protests,Taita Taveta,0
5119,2006-12-30,Riots/Protests,Taita Taveta,0
5120,2007-12-30,Riots/Protests,Migori,0
5121,2007-12-30,Riots/Protests,Uasin Gishu,11
5122,2007-12-30,Riots/Protests,Nakuru,0
5123,2007-12-30,Riots/Protests,Homa Bay,0
5124,2007-12-30,Riots/Protests,Nakuru,7
5125,2007-12-30,Riots/Protests,Nakuru,17
5126,2007-12-30,Riots/Protests,Mombasa,0
5127,2007-12-30,Riots/Protests,Migori,0
5128,2007-12-30,Riots/Protests,Nandi,4
5129,2007-12-30,Violence against civilians,Kiambu,5
5130,2007-12-30,Violence against civilians,Nairobi,0
5131,2007-12-30,Violence against civilians,Nairobi,0
5132,2007-12-30,Violence against civilians,Nairobi,0
5133,2007-12-30,Violence against civilians,Nairobi,0
5134,2007-12-30,Violence against civilians,Nairobi,0
5135,2007-12-30,Violence against civilians,Nairobi,0
5136,2007-12-30,Violence against civilians,Uasin Gishu,12
5137,2007-12-30,Violence against civilians,Nairobi,0
5138,2007-12-30,Riots/Protests,Kakamega,2
5139,2007-12-30,Riots/Protests,Kisumu,4
5140,2007-12-30,Riots/Protests,Kisumu,46
5141,2007-12-30,Riots/Protests,Nairobi,0
5142,2007-12-30,Riots/Protests,Uasin Gishu,1
5143,2007-12-30,Riots/Protests,Nairobi,0
5144,2007-12-30,Battle-No change of territory,Muranga,1
5145,2009-12-30,Riots/Protests,Kajiado,0
5146,2010-12-30,Riots/Protests,Kisumu,0
5147,2012-12-30,Riots/Protests,Kirinyaga,0
5148,2012-12-30,Riots/Protests,Nairobi,0
5149,2012-12-30,Riots/Protests,Nairobi,0
5150,2012-12-30,Riots/Protests,Nairobi,0
5151,2013-12-30,Battle-No change of territory,Turkana,1
5152,2013-12-30,Remote violence,Garissa,0
5153,2015-12-30,Violence against civilians,Embu,0
5154,1998-01-31,Strategic development,Nakuru,0
5155,1998-01-31,Strategic development,Nakuru,0
5156,1998-01-31,Strategic development,Nakuru,0
5157,1998-01-31,Violence against civilians,Nakuru,2
5158,1999-01-31,Riots/Protests,Nairobi,0
5159,1999-01-31,Riots/Protests,Nairobi,0
5160,1999-01-31,Riots/Protests,Nairobi,0
5161,1999-01-31,Riots/Protests,Nairobi,0
5162,1999-01-31,Riots/Protests,Nairobi,0
5163,1999-01-31,Riots/Protests,Nairobi,0
5164,1999-01-31,Riots/Protests,Nairobi,0
5165,1999-01-31,Riots/Protests,Nairobi,0
5166,1999-01-31,Riots/Protests,Nairobi,0
5167,2001-01-31,Riots/Protests,Nairobi,0
5168,2001-01-31,Riots/Protests,Nairobi,0
5169,2002-01-31,Battle-No change of territory,Bungoma,2
5170,2008-01-31,Violence against civilians,Kisii,20
5171,2008-01-31,Violence against civilians,Nakuru,0
5172,2008-01-31,Violence against civilians,Bomet,6
5173,2008-01-31,Violence against civilians,Kericho,0
5174,2008-01-31,Violence against civilians,Kericho,0
5175,2008-01-31,Violence against civilians,Uasin Gishu,4
5176,2008-01-31,Violence against civilians,Uasin Gishu,0
5177,2008-01-31,Battle-No change of territory,Kisii,4
5178,2008-01-31,Battle-No change of territory,Kisii,0
5179,2008-01-31,Battle-No change of territory,Uasin Gishu,2
5180,2008-01-31,Battle-No change of territory,Nyamira,3
5181,2008-01-31,Battle-No change of territory,Nyamira,8
5182,2011-01-31,Violence against civilians,Elgeyo-Marakwet,1
5183,2011-01-31,Violence against civilians,Nyamira,0
5184,2011-01-31,Battle-No change of territory,Tana River,6
5185,2013-01-31,Riots/Protests,Laikipia,0
5186,2013-01-31,Riots/Protests,Laikipia,0
5187,2013-01-31,Remote violence,Garissa,0
5188,2013-01-31,Strategic development,Garissa,0
5189,2013-01-31,Battle-No change of territory,Garissa,1
5190,2014-01-31,Strategic development,Nairobi,0
5191,2016-01-31,Riots/Protests,Lamu,0
5192,2016-01-31,Strategic development,Meru,0
5193,2016-01-31,Violence against civilians,Lamu,3
5194,2016-01-31,Violence against civilians,Baringo,1
5195,1999-03-31,Violence against civilians,Kajiado,1
5196,2002-03-31,Violence against civilians,Kajiado,1
5197,2010-03-31,Riots/Protests,Mombasa,0
5198,2011-03-31,Battle-No change of territory,Garissa,0
5199,2012-03-31,Violence against civilians,Kilifi,1
5200,2012-03-31,Violence against civilians,Mombasa,0
5201,2013-03-31,Violence against civilians,Baringo,1
5202,2013-03-31,Violence against civilians,Migori,1
5203,2013-03-31,Violence against civilians,Baringo,2
5204,2013-03-31,Remote violence,Nairobi,0
5205,2013-03-31,Riots/Protests,Nairobi,0
5206,2013-03-31,Remote violence,Nairobi,0
5207,2013-03-31,Riots/Protests,Nairobi,0
5208,2013-03-31,Riots/Protests,Kisumu,0
5209,2014-03-31,Strategic development,Nairobi,0
5210,2014-03-31,Remote violence,Nairobi,6
5211,1997-05-31,Riots/Protests,Nairobi,0
5212,1997-05-31,Riots/Protests,Nairobi,0
5213,2000-05-31,Violence against civilians,Turkana,2
5214,2002-05-31,Violence against civilians,Migori,1
